Review Number, Class ID, Comment Sentiment Score, Rating 
6894, SPAN125B PO, 0.765, 5
6895, SPAN128  PO, 0.9903, 4
6896, SPAN128  PO, 0.985, 3
6897, SPAN128  PO, -0.8322, 2
6898, SPAN128  PO, 0.8916, 3
6899, JPNT176  PO, 0.9272, 3
6900, JPNT176  PO, 0.9938, 5
6901, RUST112  PO, 0.9513, 3
6902, RUST112  PO, 0.9424, 5
6903, RUST112  PO, 0.8016, 5
6904, RUST112  PO, 0.9762, 3
6905, RUST112  PO, 0.9487, 4
6906, RUST112  PO, 0.8537, 5
6907, RUST112  PO, 0.6516, 3
6908, RUST185  PO, 0.4678, 4
6909, RUST185  PO, 0.1378, 4
6910, RUST185  PO, 0.9927, 5
6911, ARHI184  PO, 0.993, 4
6912, ENGL106  PO, 0.8687, 5
6913, ENGL106  PO, -0.3824, 4
6914, HIST100N CH, 0.4365, 4
6915, MUS 068  PO, 0.9423, 5
6916, MUS 068  PO, 0.9872, 5
6917, MUS 068  PO, 0.9346, 5
6918, MUS 068  PO, 0.2292, 5
6919, MUS 068  PO, 0.8891, 5
6920, MUS 068  PO, 0.9571, 5
6921, PSYC153  AA, 0.7483, 4
6922, PSYC153  AA, 0.9312, 5
6923, PSYC153  AA, 0.0, 3
6924, PSYC153  AA, 0.2233, 3
6925, PSYC153  AA, 0.988, 4
6926, PSYC153  AA, 0.3424, 5
6927, PSYC153  AA, 0.9454, 4
6928, PSYC153  AA, 0.9773, 3
6929, PSYC153  AA, 0.3612, 3
6930, ANTH190  PO, 0.9615, 5
6931, ART 100A SC, 0.9864, 5
6932, ART 100B SC, 0.8883, 4
6933, ART 127  PZ, 0.9603, 5
6934, ART 129  PO, 0.9537, 5
6935, HIST068  CM, 0.9855, 5
6936, HIST110F PO, 0.9769, 5
6937, HIST162  PO, 0.9863, 5
6938, HIST167  PO, 0.9941, 5
6939, HIST167  PO, 0.9072, 5
6940, HIST167  PO, 0.9681, 5
6941, HIST167  PO, 0.7003, 5
6942, HIST167  PO, 0.9378, 5
6943, HIST167  PO, 0.8954, 5
6944, HIST167  PO, -0.3182, 3
6945, HIST167  PO, 0.9549, 5
6946, HIST167  PO, 0.7841, 5
6947, HIST167  PO, 0.9121, 5
6948, HIST167  PO, 0.9485, 5
6949, HIST167  PO, 0.9754, 5
6950, HIST167  PO, 0.8214, 5
6951, HIST167  PO, 0.7096, 5
6952, HIST167  PO, 0.9902, 5
6953, ASTR121  PO, 0.6699, 2
6954, ASTR121  PO, 0.7845, 4
6955, ASTR121  PO, 0.4201, 4
6956, ASTR125  PO, 0.4215, 2
6957, ASTR125  PO, 0.3612, 2
6958, BIOL106  PO, 0.9583, 5
6959, CHEM147  PO, 0.7282, 3
6960, CHEM180  PO, 0.4576, 4
6961, CHEM180  PO, 0.6115, 4
6962, CHEM180  PO, 0.9371, 5
6963, CHEM180  PO, 0.9246, 5
6964, CHEM180  PO, 0.967, 4
6965, CHEM180  PO, 0.6249, 4
6966, EA  099  PO, 0.9719, 5
6967, HIST110K PO, 0.9099, 5
6968, HIST110K PO, 0.9442, 4
6969, HIST110K PO, 0.8804, 4
6970, PHIL047  PO, 0.9601, 3
6971, PHIL047  PO, 0.8271, 5
6972, PHIL047  PO, 0.5423, 4
6973, CSCI051G PO, 0.3587, 2
6974, CSCI051G PO, 0.7895, 3
6975, CSCI055  PO, -0.7186, 3
6976, CSCI055  PO, -0.7982, 1
6977, CSCI055  PO, 0.9403, 4
6978, CSCI055  PO, 0.9312, 3
6979, CSCI055  PO, 0.3182, 4
6980, CSCI055  PO, 0.0, 4
6981, CSCI055  PO, 0.9768, 3
6982, CSCI055  PO, 0.971, 4
6983, CSCI055  PO, 0.0, 3
6984, CSCI055  PO, 0.5016, 4
6985, CSCI055  PO, 0.8898, 5
6986, CSCI055  PO, 0.7184, 4
6987, CSCI055  PO, 0.6369, 4
6988, CSCI055  PO, -0.9279, 2
6989, CSCI055  PO, 0.0, 3
6990, CSCI055  PO, 0.1882, 3
6991, CSCI133  PO, 0.9672, 4
6992, CSCI133  PO, 0.8807, 4
6993, CSCI133  PO, 0.9465, 5
6994, ECON151  PO, 0.8591, 5
6995, ECON151  PO, 0.5023, 4
6996, ECON151  PO, 0.9517, 4
6997, ECON151  PO, 0.9371, 3
6998, ECON151  PO, 0.7086, 5
6999, ENGL091  PO, 0.9841, 4
7000, ENGL091  PO, 0.932, 5
7001, ENGL091  PO, 0.9647, 4
7002, ENGL091  PO, 0.7563, 4
7003, ENGL091  PO, 0.8718, 4
7004, ENGL091  PO, 0.9386, 5
7005, ENGL091  PO, 0.9846, 5
7006, ENGL091  PO, 0.552, 5
7007, ENGL093  PO, 0.9845, 5
7008, ENGL138  PO, 0.8317, 3
7009, ENGL138  PO, 0.9978, 4
7010, ENGL154  PO, -0.663, 3
7011, ENGL154  PO, 0.0276, 3
7012, ENGL154  PO, 0.9658, 5
7013, ENGL170K PO, 0.8796, 5
7014, EA  055L KS, 0.8735, 5
7015, GEOL020D PO, 0.9866, 4
7016, GEOL020D PO, 0.6658, 3
7017, GEOL020D PO, 0.9908, 4
7018, GEOL020D PO, 0.9651, 5
7019, GEOL020D PO, 0.8321, 5
7020, GEOL020D PO, 0.8544, 4
7021, GEOL020D PO, 0.8248, 4
7022, GEOL020D PO, 0.6119, 5
7023, GEOL020D PO, 0.9565, 5
7024, GEOL020D PO, 0.7619, 5
7025, GEOL020D PO, 0.92, 5
7026, GEOL020D PO, 0.3182, 5
7027, GEOL020D PO, 0.4282, 5
7028, GEOL020D PO, 0.6351, 4
7029, GEOL020D PO, 0.9552, 5
7030, GEOL020D PO, 0.9169, 5
7031, GEOL020D PO, 0.9915, 5
7032, GEOL020D PO, 0.9056, 5
7033, GEOL020D PO, 0.7964, 5
7034, GEOL020D PO, 0.5106, 4
7035, GEOL020D PO, 0.5106, 5
7036, GEOL020D PO, 0.9472, 4
7037, GEOL020D PO, 0.9409, 5
7038, GEOL020D PO, 0.972, 5
7039, RLST040  PO, 0.9676, 5
7040, RLST040  PO, 0.8316, 5
7041, RLST040  PO, 0.9722, 4
7042, RLST040  PO, 0.9403, 5
7043, RLST040  PO, 0.6369, 5
7044, RLST040  PO, 0.9006, 4
7045, RLST040  PO, 0.9485, 5
7046, RLST040  PO, 0.8462, 4
7047, RLST040  PO, 0.8937, 4
7048, RLST040  PO, 0.8761, 5
7049, RLST040  PO, -0.2023, 2
7050, RLST040  PO, -0.3625, 5
7051, HIST110WHPO, 0.8991, 5
7052, HIST110WHPO, 0.862, 5
7053, LEAD101  HM, 0.9899, 5
7054, LGCS129  PO, 0.9766, 3
7055, MUS 147  PO, 0.9814, 4
7056, MATH147  PO, 0.7132, 5
7057, MATH147  PO, 0.8998, 4
7058, MATH147  PO, -0.2714, 4
7059, MATH152  CM, -0.9637, 1
7060, MATH153  PO, 0.9924, 5
7061, MATH187  PO, -0.3369, 1
7062, MATH187  PO, -0.8328, 2
7063, MATH187  PO, 0.8698, 5
7064, MATH187  PO, -0.0736, 3
7065, MATH187  PO, 0.9979, 4
7066, MATH187  PO, 0.7843, 4
7067, MATH187  PO, 0.9312, 4
7068, MATH187  PO, 0.8418, 4
7069, MATH187  PO, 0.9071, 4
7070, MATH187  PO, 0.8126, 5
7071, MATH187  PO, 0.7402, 1
7072, MATH187  PO, 0.0379, 4
7073, MATH187  PO, 0.6124, 5
7074, MATH187  PO, 0.9931, 5
7075, MATH187  PO, 0.0935, 4
7076, MATH187  PO, -0.5956, 2
7077, MATH187  PO, -0.7736, 3
7078, MS  148B PO, 0.9217, 4
7079, MS  148B PO, 0.8883, 5
7080, MS  148B PO, 0.9209, 4
7081, PSYC108  PO, 0.9266, 5
7082, PSYC108  PO, 0.9908, 4
7083, PSYC108  PO, 0.9896, 5
7084, PSYC108  PO, 0.9805, 4
7085, PSYC108  PO, 0.9412, 4
7086, PSYC108  PO, 0.9753, 5
7087, PSYC108  PO, 0.8761, 4
7088, PSYC108  PO, 0.2404, 3
7089, PSYC108  PO, 0.9145, 3
7090, PSYC108  PO, 0.5233, 4
7091, PSYC108  PO, 0.9669, 4
7092, PSYC108  PO, 0.8642, 4
7093, PSYC108  PO, 0.9847, 5
7094, PSYC108  PO, 0.9507, 4
7095, PSYC108  PO, 0.9847, 4
7096, PSYC108  PO, 0.9564, 4
7097, PSYC108  PO, -0.479, 2
7098, PSYC108  PO, 0.8351, 4
7099, PSYC108  PO, 0.9118, 4
7100, PSYC108  PO, 0.7096, 3
7101, PHIL081  PO, 0.9428, 3
7102, PHIL081  PO, 0.9721, 5
7103, PHIL081  PO, 0.9645, 5
7104, PHIL081  PO, -0.7819, 1
7105, PHIL081  PO, 0.9888, 5
7106, PHIL081  PO, 0.5413, 4
7107, PHIL185S PO, 0.6901, 4
7108, PHIL185S PO, 0.9673, 5
7109, PE  037A PO, 0.6908, 5
7110, PE  037A PO, 0.6249, 5
7111, PE  037A PO, 0.9377, 5
7112, PE  037A PO, 0.5106, 4
7113, PE  037A PO, 0.9504, 3
7114, PE  037A PO, 0.3174, 4
7115, PE  037A PO, 0.8516, 5
7116, PE  077C PO, 0.9589, 5
7117, PE  077C PO, 0.946, 5
7118, PE  092  PO, 0.8727, 4
7119, PE  092  PO, -0.7652, 2
7120, PE  092  PO, -0.9408, 3
7121, PE  092  PO, -0.8928, 4
7122, PE  092  PO, -0.6832, 4
7123, POST155  PZ, 0.8456, 3
7124, PSYC156  PO, 0.9489, 4
7125, PSYC156  PO, 0.8802, 4
7126, PSYC156  PO, 0.7992, 4
7127, PSYC156  PO, 0.6597, 3
7128, PSYC156  PO, 0.6249, 4
7129, PSYC156  PO, 0.9519, 3
7130, PSYC156  PO, 0.5849, 4
7131, PSYC156  PO, 0.9905, 5
7132, PSYC156  PO, 0.9654, 2
7133, PSYC156  PO, 0.8909, 5
7134, PSYC156  PO, 0.8919, 3
7135, PSYC156  PO, 0.9319, 4
7136, PSYC180A PO, 0.9656, 5
7137, RLST080  PO, 0.9859, 5
7138, RLST080  PO, 0.9665, 5
7139, RLST080  PO, -0.5426, 5
7140, RLST080  PO, 0.3311, 5
7141, RLST080  PO, 0.7834, 5
7142, RLST080  PO, 0.9855, 5
7143, RLST180  PO, 0.9872, 4
7144, RLST180  PO, 0.9873, 3
7145, RLST180  PO, 0.6931, 2
7146, RLST180  PO, 0.9939, 5
7147, RLST180  PO, -0.5984, 2
7148, RLST180  PO, 0.9882, 5
7149, RLST180  PO, 0.6369, 5
7150, RLST180  PO, 0.3294, 5
7151, SOC 165  PZ, 0.9484, 5
7152, SOC 104  PO, 0.7845, 3
7153, SOC 104  PO, 0.3818, 3
7154, SOC 104  PO, 0.9499, 5
7155, SOC 104  PO, 0.9432, 4
7156, SOC 104  PO, 0.7614, 3
7157, SOC 104  PO, 0.7579, 2
7158, SOC 104  PO, 0.5994, 5
7159, SOC 104  PO, 0.7351, 2
7160, SOC 104  PO, 0.5652, 3
7161, SOC 104  PO, -0.7133, 2
7162, SOC 104  PO, 0.8939, 3
7163, SOC 104  PO, 0.5851, 2
7164, SOC 104  PO, 0.0, 3
7165, SOC 104  PO, 0.5023, 2
7166, SOC 104  PO, -0.0226, 1
7167, SOC 104  PO, 0.0, 3
7168, SOC 104  PO, -0.454, 3
7169, SOC 104  PO, 0.1043, 2
7170, THEA081  PO, 0.7096, 4
7171, THEA081  PO, 0.883, 5
7172, THEA081  PO, 0.9896, 5
7173, THEA081  PO, 0.9054, 3
7174, AFRI114  AF, -0.4544, 3
7175, AFRI114  AF, -0.884, 2
7176, AFRI114  AF, 0.9593, 4
7177, CHLT110  PZ, -0.5144, 1
7178, CLAS113  PO, 0.9661, 4
7179, FGSS179  SC, 0.9944, 5
7180, FREN174  PO, 0.9313, 5
7181, FREN174  PO, 0.9909, 5
7182, FREN174  PO, 0.9848, 5
7183, FREN174  PO, 0.9903, 5
7184, FREN174  PO, 0.9198, 5
7185, GWS 183  PO, 0.9711, 5
7186, GWS 183  PO, 0.9922, 5
7187, SOC 146  PO, 0.9175, 4
7188, SOC 146  PO, 0.6249, 1
7189, SOC 146  PO, 0.807, 3
7190, SOC 146  PO, 0.9651, 4
7191, SOC 146  PO, 0.8316, 3
7192, SOC 146  PO, -0.6946, 1
7193, SPAN140  PO, 0.9809, 4
7194, POLI002  PO, 0.891, 4
7195, POLI002  PO, 0.8751, 4
7196, POLI010  PO, 0.9572, 5
7197, FREN109  PO, 0.9432, 4
7198, FREN110  PO, 0.5106, 4
7199, FREN110  PO, 0.7906, 5
7200, FREN110  PO, 0.9802, 5
7201, FREN110  PO, 0.9058, 4
7202, GERM102  PO, 0.0464, 3
7203, JAPN124  PO, 0.431, 4
7204, SPAN105  PO, 0.9209, 5
7205, SPAN105  PO, 0.9862, 5
7206, SPAN105  PO, 0.8891, 4
7207, SPAN135  PO, -0.359, 2
7208, AMST190  JT, 0.8271, 3
7209, ASAM125  PZ, 0.9804, 5
7210, HIST127  CH, 0.6293, 4
7211, HIST127  CH, 0.7346, 4
7212, HIST127  CH, 0.8129, 5
7213, HIST127  CH, 0.9899, 5
7214, HIST127  CH, 0.7839, 4
7215, HIST178  PO, 0.8126, 5
7216, HIST178  PO, 0.7359, 5
7217, HIST178  PO, 0.9553, 5
7218, HIST178  PO, -0.9677, 5
7219, HIST178  PO, 0.9677, 5
7220, HIST178  PO, 0.7958, 3
7221, ANTH119  SC, 0.9952, 5
7222, ART 025  PO, 0.9142, 5
7223, ART 025  PO, 0.9623, 5
7224, ART 025  PO, 0.9863, 5
7225, ART 025  PO, 0.7425, 5
7226, ART 025  PO, 0.7845, 4
7227, ART 025  PO, 0.4591, 4
7228, ART 025  PO, 0.9839, 5
7229, ART 128  PO, 0.923, 5
7230, ARHI186Q PO, 0.9558, 4
7231, ARHI186Q PO, 0.9337, 4
7232, ARHI186Q PO, 0.9575, 5
7233, ECON126  PO, 0.8397, 5
7234, ECON126  PO, 0.924, 5
7235, ECON126  PO, 0.9174, 3
7236, ECON126  PO, 0.9596, 2
7237, ECON126  PO, 0.2952, 3
7238, ECON126  PO, 0.9869, 4
7239, ECON126  PO, 0.932, 4
7240, ECON126  PO, 0.4012, 4
7241, ECON126  PO, 0.936, 2
7242, HIST110J PO, 0.6124, 5
7243, HIST110J PO, 0.9311, 5
7244, HIST110J PO, 0.8798, 5
7245, HIST110J PO, 0.9619, 5
7246, HIST110J PO, 0.9674, 5
7247, HIST110V PO, 0.9859, 5
7248, HIST110V PO, 0.9306, 4
7249, HIST163  CM, 0.7235, 4
7250, RLST164  PO, 0.9575, 4
7251, RLST164  PO, 0.9499, 5
7252, RLST164  PO, 0.9013, 5
7253, RLST164  PO, 0.9833, 4
7254, RLST164  PO, 0.6694, 4
7255, RLST164  PO, 0.8555, 5
7256, RLST164  PO, 0.9715, 5
7257, RLST164  PO, 0.9731, 4
7258, RLST164  PO, 0.4588, 4
7259, RLST164  PO, 0.4465, 3
7260, RLST164  PO, 0.965, 5
7261, RLST164  PO, 0.8747, 5
7262, BIOL081A HM, 0.981, 4
7263, CHEM191B PO, 0.5423, 4
7264, CHEM193A HM, -0.471, 5
7265, CHEM193A HM, 0.982, 5
7266, HIST010  PO, 0.9901, 5
7267, HIST010  PO, 0.7569, 2
7268, HIST010  PO, 0.9416, 4
7269, HIST010  PO, 0.9908, 3
7270, HIST010  PO, 0.9393, 5
7271, HIST010  PO, 0.9848, 5
7272, HIST010  PO, 0.862, 4
7273, HIST010  PO, 0.9844, 5
7274, HIST010  PO, 0.9798, 3
7275, CSCI051  PO, -0.0249, 3
7276, CSCI051  PO, 0.9832, 4
7277, CSCI051  PO, 0.9681, 3
7278, CSCI051  PO, -0.5975, 4
7279, CSCI051  PO, 0.7269, 4
7280, CSCI051  PO, 0.9349, 3
7281, CSCI051  PO, 0.7845, 4
7282, CSCI051  PO, -0.4215, 2
7283, CSCI051  PO, 0.9799, 4
7284, CSCI051  PO, 0.9812, 4
7285, CSCI051  PO, 0.9891, 4
7286, CSCI051  PO, -0.1027, 2
7287, CSCI051  PO, 0.9915, 4
7288, CSCI051  PO, 0.3898, 4
7289, CSCI051  PO, -0.1172, 2
7290, CSCI051  PO, 0.4939, 2
7291, CSCI051  PO, 0.9824, 4
7292, CSCI051  PO, 0.7904, 5
7293, CSCI051  PO, 0.5123, 3
7294, CSCI051  PO, -0.5927, 2
7295, CSCI051  PO, -0.3341, 3
7296, CSCI051  PO, 0.8095, 4
7297, CSCI051  PO, 0.9627, 4
7298, CSCI051  PO, 0.8222, 4
7299, CSCI051  PO, 0.8873, 5
7300, CSCI051  PO, 0.9938, 5
7301, CSCI051  PO, 0.902, 4
7302, CSCI051  PO, 0.79, 4
7303, CSCI051  PO, 0.9796, 3
7304, CSCI051  PO, 0.9548, 4
7305, CSCI051  PO, 0.9543, 4
7306, CSCI051  PO, 0.7902, 4
7307, CSCI051  PO, 0.9875, 4
7308, CSCI051  PO, 0.6855, 4
7309, CSCI051  PO, 0.9236, 5
7310, CSCI051  PO, 0.1154, 3
7311, CSCI051  PO, 0.5073, 5
7312, CSCI051  PO, 0.6429, 4
7313, CSCI051  PO, 0.9418, 3
7314, CSCI051  PO, 0.9819, 3
7315, CSCI051  PO, 0.7794, 4
7316, CSCI051  PO, 0.8441, 3
7317, CSCI051  PO, -0.4404, 3
7318, CSCI051  PO, 0.7184, 5
7319, CSCI051  PO, -0.8248, 3
7320, CSCI051  PO, 0.839, 5
7321, CSCI051  PO, 0.9119, 3
7322, CSCI051  PO, 0.9432, 5
7323, CSCI051  PO, 0.9527, 3
7324, CSCI051  PO, 0.9769, 4
7325, CSCI051  PO, 0.8917, 4
7326, CSCI051  PO, -0.1655, 4
7327, CSCI051  PO, 0.1154, 4
7328, CSCI051  PO, 0.705, 5
7329, CSCI051  PO, 0.9933, 5
7330, CSCI051  PO, 0.9727, 5
7331, CSCI051  PO, 0.8354, 5
7332, CSCI051  PO, 0.9863, 5
7333, CSCI051  PO, 0.9744, 4
7334, CSCI051  PO, 0.9681, 5
7335, CSCI051  PO, 0.6478, 5
7336, CSCI051  PO, 0.9378, 4
7337, CSCI051  PO, 0.9079, 5
7338, CSCI051  PO, 0.7964, 5
7339, CSCI051  PO, 0.3869, 5
7340, CSCI051  PO, 0.9477, 4
7341, CSCI051  PO, 0.9557, 5
7342, CSCI051  PO, 0.2791, 4
7343, CSCI051  PO, 0.9538, 5
7344, CSCI051  PO, 0.8173, 5
7345, CSCI051  PO, 0.9536, 4
7346, CSCI051  PO, -0.2732, 1
7347, CSCI051 LPO, 0.8402, 5
7348, CSCI051 LPO, 0.9504, 5
7349, CSCI051 LPO, 0.836, 4
7350, CSCI051 LPO, 0.3384, 4
7351, CSCI051 LPO, -0.1023, 4
7352, CSCI051 LPO, 0.7935, 5
7353, CSCI051 LPO, 0.8319, 4
7354, CSCI051 LPO, 0.6705, 4
7355, CSCI062  CM, 0.7906, 1
7356, CSCI062  CM, -0.397, 1
7357, CSCI062  CM, 0.8779, 1
7358, CSCI062  CM, 0.6647, 4
7359, CSCI155  HM, 0.431, 4
7360, CSCI181B HM, 0.9817, 5
7361, CSCI181B HM, 0.8878, 5
7362, ENGL104  SC, 0.9867, 5
7363, ENGL112  SC, 0.9762, 5
7364, ENGL115  PO, 0.9861, 5
7365, ENGL115  PO, 0.1531, 1
7366, ENGL115  PO, 0.4674, 2
7367, ENGL115  PO, -0.8795, 2
7368, ENGL149  PO, 0.3582, 5
7369, ENGL149  PO, 0.9476, 5
7370, LIT 034  CM, 0.95, 5
7371, PHIL037  PO, 0.8402, 4
7372, HIST036  PO, 0.9001, 4
7373, HIST036  PO, 0.9224, 4
7374, HIST014  PO, 0.9915, 5
7375, HIST014  PO, 0.9756, 5
7376, HIST110E PO, 0.9648, 5
7377, SOC 121  PO, 0.7778, 4
7378, SOC 121  PO, 0.8757, 3
7379, RLST162  PO, 0.659, 5
7380, PHIL185N JT, 0.5083, 4
7381, MATH029  PO, 0.1585, 4
7382, MATH029  PO, -0.5423, 5
7383, MATH029  PO, 0.896, 3
7384, MATH029  PO, 0.6222, 3
7385, MATH029  PO, 0.954, 4
7386, MATH029  PO, 0.9006, 3
7387, MATH029  PO, 0.8779, 5
7388, MATH029  PO, -0.9485, 3
7389, MATH029  PO, 0.4926, 4
7390, MATH029  PO, 0.7191, 4
7391, MATH029  PO, 0.6486, 4
7392, MATH029  PO, 0.3592, 5
7393, MATH029  PO, 0.7096, 3
7394, MATH029  PO, -0.2023, 4
7395, PSYC143  PO, 0.8741, 5
7396, PSYC143  PO, 0.9348, 5
7397, PSYC143  PO, 0.9661, 5
7398, PSYC143  PO, 0.8777, 4
7399, PSYC143  PO, 0.9009, 5
7400, PSYC143  PO, 0.9644, 5
7401, PSYC143  PO, 0.9908, 5
7402, PSYC143  PO, 0.8906, 5
7403, PSYC143  PO, 0.9861, 5
7404, PSYC143  PO, 0.9491, 5
7405, PSYC143  PO, 0.9295, 5
7406, PSYC143  PO, 0.9665, 5
7407, PSYC143  PO, 0.0, 5
7408, PSYC143  PO, 0.9666, 5
7409, PSYC143  PO, 0.986, 5
7410, PSYC143  PO, 0.9847, 5
7411, PE  020A PO, 0.9913, 5
7412, PE  029  JP, 0.9782, 5
7413, PE  033A PO, 0.9787, 5
7414, PE  033A PO, 0.9313, 5
7415, PE  033A PO, 0.7964, 5
7416, PE  033A PO, 0.3182, 4
7417, PE  033A PO, 0.9627, 5
7418, PE  034A PO, 0.8604, 5
7419, PSYC156  SC, 0.9685, 5
7420, ASAM160  AA, 0.5423, 4
7421, POLI115  SC, 0.7931, 4
7422, POLI133  PO, 0.9717, 5
7423, POLI133  PO, 0.9844, 4
7424, POLI133  PO, 0.8332, 4
7425, POLI133  PO, 0.9598, 4
7426, POLI133  PO, 0.7488, 5
7427, POLI133  PO, 0.9573, 4
7428, POLI133  PO, 0.7783, 5
7429, POLI178  PO, 0.7783, 4
7430, POLI178  PO, 0.8181, 5
7431, POLI178  PO, 0.4951, 3
7432, POLI178  PO, 0.9784, 5
7433, POLI178  PO, 0.7402, 5
7434, POLI178  PO, 0.9766, 4
7435, POLI178  PO, 0.9627, 5
7436, POLI178  PO, 0.9184, 4
7437, POLI178  PO, 0.9824, 5
7438, POLI178  PO, 0.9771, 4
7439, POLI178  PO, 0.9678, 4
7440, POLI178  PO, 0.8748, 4
7441, POLI178  PO, 0.9505, 5
7442, POLI178  PO, 0.9552, 5
7443, POLI178  PO, 0.9807, 5
7444, POLI178  PO, 0.9565, 5
7445, POLI178  PO, 0.9588, 3
7446, POLI178  PO, 0.8978, 5
7447, POLI178  PO, 0.8357, 4
7448, POLI178  PO, 0.9632, 5
7449, FREN128  PO, 0.9804, 5
7450, FREN128  PO, 0.4927, 5
7451, FREN151  PO, 0.9603, 4
7452, FREN151  PO, 0.9863, 5
7453, FREN151  PO, 0.4269, 4
7454, FREN151  PO, 0.9771, 5
7455, FREN178  PO, 0.9615, 5
7456, FREN178  PO, 0.9414, 5
7457, RLIT181  PO, 0.9894, 5
7458, RLIT181  PO, 0.9224, 5
7459, RLIT181  PO, 0.9772, 5
7460, RLIT181  PO, 0.9632, 5
7461, RLIT181  PO, 0.9781, 5
7462, SPAN120B PO, -0.1275, 3
7463, SPAN120B PO, 0.9924, 5
7464, SPAN120B PO, 0.3878, 5
7465, SPAN120B PO, 0.9897, 5
7466, SPAN120B PO, 0.6124, 4
7467, SPAN120B PO, 0.7964, 5
7468, SPAN153  PO, 0.9919, 5
7469, SPAN153  PO, 0.9066, 5
7470, SPAN153  PO, 0.933, 5
7471, SPAN153  PO, 0.9841, 4
7472, RUST079  PO, -0.5782, 2
7473, RUST079  PO, 0.9182, 5
7474, RUST079  PO, 0.8617, 3
7475, MS  091  PO, 0.8537, 4
7476, MS  091  PO, 0.936, 4
7477, MS  091  PO, 0.9408, 4
7478, MS  091  PO, 0.1643, 3
7479, SOC 030  CH, 0.8316, 5
7480, SOC 030  CH, 0.8425, 5
7481, SOC 030  CH, 0.9512, 4
7482, SOC 030  CH, 0.6249, 5
7483, SOC 030  CH, 0.6705, 5
7484, SOC 030  CH, 0.9748, 5
7485, SOC 030  CH, 0.8176, 5
7486, ART 028  PO, 0.9413, 4
7487, ART 028  PO, 0.3321, 3
7488, ART 028  PO, 0.7688, 5
7489, ART 028  PO, 0.7394, 4
7490, ART 028  PO, 0.9927, 4
7491, ARHI047  PO, 0.9612, 5
7492, ARHI051C PO, -0.7906, 1
7493, ARHI051C PO, 0.0405, 2
7494, ARHI051C PO, 0.9587, 3
7495, ARHI051C PO, 0.9505, 5
7496, ARHI051C PO, 0.4019, 3
7497, ARHI051C PO, 0.6369, 2
7498, ARHI051C PO, 0.8807, 4
7499, ARHI051C PO, 0.7926, 4
7500, ARHI051C PO, 0.9831, 4
7501, ARHI051C PO, 0.8997, 4
7502, ARHI051C PO, 0.7264, 4
7503, ARHI051C PO, -0.5418, 2
7504, ARHI051C PO, 0.7795, 3
7505, ARHI051C PO, 0.8242, 4
7506, ARHI051C PO, 0.9255, 4
7507, ARHI051C PO, 0.4939, 3
7508, ARHI051C PO, 0.0, 1
7509, ARHI051C PO, -0.3421, 2
7510, ARHI051C PO, 0.0, 3
7511, ARHI186Y PO, 0.8415, 5
7512, ASAM084  PZ, -0.2755, 5
7513, ASAM086  HM, 0.9452, 5
7514, ASAM086  HM, 0.85, 5
7515, ASAM086  HM, 0.8541, 5
7516, ASAM086  HM, 0.9616, 5
7517, HIST140  PO, 0.9347, 5
7518, HIST140  PO, 0.8743, 5
7519, HIST141  PO, 0.9583, 4
7520, HIST168  PO, 0.4939, 5
7521, HIST168  PO, 0.9891, 5
7522, HIST168  PO, 0.901, 5
7523, HIST168  PO, 0.9821, 4
7524, HIST168  PO, 0.9746, 4
7525, HIST168  PO, 0.9835, 5
7526, HIST168  PO, 0.8161, 5
7527, HIST168  PO, 0.872, 5
7528, HIST168  PO, 0.8766, 5
7529, HIST168  PO, 0.765, 5
7530, HIST168  PO, 0.9572, 5
7531, HIST168  PO, 0.4588, 5
7532, HIST168  PO, -0.5058, 3
7533, BIOL041ELPO, 0.8885, 4
7534, BIOL041ELPO, 0.5994, 3
7535, BIOL041ELPO, 0.9009, 4
7536, BIOL041ELPO, 0.9814, 5
7537, BIOL041ELPO, 0.8176, 4
7538, BIOL041ELPO, 0.3138, 4
7539, BIOL041ELPO, 0.8803, 5
7540, BIOL041ELPO, 0.9273, 5
7541, BIOL137  KS, 0.7717, 5
7542, BIOL162  PO, 0.0, 2
7543, BIOL162  PO, 0.9902, 5
7544, BIOL162  PO, 0.9929, 5
7545, BIOL162  PO, 0.8555, 4
7546, BIOL189Y PO, 0.9771, 5
7547, CLAS032  PO, -0.4783, 4
7548, CLAS032  PO, 0.9803, 3
7549, CLAS032  PO, 0.9603, 5
7550, CLAS032  PO, 0.4118, 4
7551, CLAS032  PO, 0.9728, 5
7552, CLAS052  PO, 0.9844, 3
7553, CLAS101B PO, -0.5563, 3
7554, CLAS103  PO, 0.8248, 4
7555, LIT 101  CM, 0.9748, 5
7556, PHIL101C CM, 0.9805, 5
7557, CSCI030  PO, 0.9821, 4
7558, CSCI030  PO, 0.8764, 4
7559, CSCI030  PO, 0.9954, 5
7560, CSCI030  PO, 0.9463, 5
7561, CSCI030  PO, 0.9898, 5
7562, CSCI030  PO, 0.9728, 5
7563, CSCI030  PO, 0.9959, 5
7564, CSCI030  PO, 0.5574, 3
7565, CSCI030  PO, 0.9644, 5
7566, CSCI030  PO, 0.8643, 4
7567, CSCI030  PO, 0.9019, 5
7568, ECON169  PO, -0.6298, 4
7569, ECON169  PO, 0.9559, 5
7570, ECON169  PO, 0.8122, 5
7571, ECON169  PO, 0.9886, 4
7572, ENGR190ABHM, 0.9292, 5
7573, ENGR190ABHM, 0.9983, 4
